age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
45~64,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,CANADA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,7,Credit Card,Yes,2,UNITED KINGDOM,3
25~44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,Yes,4,CANADA,4
45~64,Blank,1,0,Business,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,2,0,Credit Card,Yes,1,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Meetings and Conference,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,37,2,Cash,Yes,1,INDIA,1
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,others,Independent,No,No,No,No,No,No,No,0,12,Credit Card,Yes,2,SOUTH AFRICA,2
45~64,Friends/Relatives,10,2,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,21,0,Cash,Yes,12,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,OMAN,2
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,4,Cash,Yes,1,CHINA,3
25~44,Blank,0,1,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,1,SOUTH AFRICA,3
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,20,1,Cash,Yes,2,ITALY,2
45~64,Friends/Relatives,0,2,Meetings and Conference,Conference tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,13,0,Credit Card,No,2,GERMANY,2
1~24,Blank,1,0,Volunteering,Hunting tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,Yes,14,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,Yes,No,7,0,Cash,Yes,3,UNITED KINGDOM,2
65+,Friends/Relatives,2,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,10,0,Cash,No,6,SWIZERLAND,2
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,No,No,17,0,Cash,Yes,2,SOUTH AFRICA,3
25~44,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,No,No,7,0,Cash,Yes,2,ITALY,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,2,AUSTRALIA,3
1~24,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,No,No,No,No,Yes,5,0,Cash,Yes,1,UNITED KINGDOM,2
45~64,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Credit Card,Yes,1,OMAN,2
25~44,Blank,1,0,Business,Hunting tourism,Trade fair,Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,KENYA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,Yes,10,9,Cash,Yes,2,AUSTRALIA,3
45~64,Blank,0,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,KENYA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,7,5,Cash,Yes,2,FRANCE,3
25~44,Blank,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,KENYA,1
25~44,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,4,Cash,Yes,2,FRANCE,3
1~24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,1,ITALY,2
25~44,Alone,1,0,Meetings and Conference,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,UAE,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,No,2,UNITED KINGDOM,4
65+,Children,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,11,0,Cash,No,2,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,No,9,2,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,20,0,Cash,Yes,2,GERMANY,3
45~64,Friends/Relatives,3,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,2,9,Cash,Yes,4,SWEDEN,4
1~24,Friends/Relatives,0,3,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,4,Cash,Yes,3,SWIZERLAND,2
45~64,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,1,UNITED STATES OF AMERICA,3
25~44,Blank,0,1,Volunteering,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,42,5,Cash,Yes,1,CZECH REPUBLIC,2
45~64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,9,3,Cash,Yes,4,FRANCE,4
45~64,Friends/Relatives,0,2,Business,Mountain climbing,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,21,0,Cash,No,2,OMAN,1
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,No,Yes,Yes,No,7,0,Cash,Yes,2,ITALY,2
65+,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Credit Card,Yes,2,SPAIN,3
65+,Friends/Relatives,3,6,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,16,0,Cash,Yes,9,UNITED STATES OF AMERICA,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,No,14,0,Cash,Yes,2,ITALY,2
1~24,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,42,3,Cash,No,2,CHINA,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,Yes,2,FRANCE,3
25~44,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Credit Card,Yes,2,AUSTRALIA,3
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,7,Cash,Yes,1,EGYPT,2
45~64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,No,No,No,No,No,No,7,4,Cash,Yes,3,FRANCE,3
45~64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Cash,Yes,4,CANADA,4
45~64,Children,0,2,Leisure and Holidays,Wildlife tourism,others,Package Tour,Yes,No,No,Yes,Yes,Yes,No,14,0,Cash,Yes,2,GERMANY,3
45~64,Blank,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,3,0,Credit Card,No,1,UNITED STATES OF AMERICA,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,Trade fair,Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,10,6,Cash,No,2,ITALY,4
45~64,Friends/Relatives,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,6,ITALY,4
25~44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Cash,Yes,4,FRANCE,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,0,Cash,Yes,2,UNITED STATES OF AMERICA,4
1~24,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,7,Cash,Yes,3,UNITED KINGDOM,2
45~64,Friends/Relatives,0,1,Leisure and Holidays,Diving and Sport Fishing,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Cash,Yes,1,FRANCE,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,11,4,Cash,Yes,2,GERMANY,2
1~24,Blank,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,0,4,Cash,Yes,1,CANADA,1
25~44,Spouse,1,1,Business,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,30,0,Cash,No,2,INDIA,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,4,Cash,Yes,2,CANADA,3
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,2,FRANCE,3
1~24,Friends/Relatives,2,4,Volunteering,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Cash,Yes,6,ITALY,3
25~44,Friends/Relatives,5,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,Yes,No,No,No,No,No,15,10,Cash,No,5,O-NAME,2
25~44,Blank,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,No,No,10,0,Cash,Yes,1,FRANCE,2
1~24,Blank,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,UNITED KINGDOM,2
45~64,Spouse,1,1,Business,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Credit Card,Yes,2,SPAIN,3
25~44,Blank,0,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,14,0,Cash,Yes,1,UNITED STATES OF AMERICA,3
1~24,Blank,0,1,Volunteering,Cultural tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,No,No,No,36,6,Cash,Yes,1,O-HIC,2
45~64,Alone,1,0,Volunteering,Hunting tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,21,0,Travellers Cheque,No,1,ITALY,2
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Friends/Relatives,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Cash,Yes,5,UNITED STATES OF AMERICA,4
25~44,Blank,1,0,Business,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,SOUTH AFRICA,1
1~24,Blank,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Blank,1,0,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,6,0,Cash,No,1,BELGIUM,2
25~44,Alone,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,O-AF,2
1~24,Blank,1,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,13,0,Cash,Yes,1,UNITED KINGDOM,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,No,5,0,Cash,Yes,2,UNITED STATES OF AMERICA,4
1~24,Blank,1,0,Volunteering,Conference tourism,others,Independent,No,No,No,No,No,No,No,27,0,Cash,Yes,1,UNITED KINGDOM,1
25~44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,MOZAMBIQUE,1
45~64,Alone,0,1,Leisure and Holidays,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,20,0,Cash,No,1,GERMANY,2
45~64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Cash,Yes,2,ITALY,3
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,No,No,Yes,No,Yes,No,6,4,Credit Card,Yes,2,IRELAND,3
45~64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,No,1,SOUTH AFRICA,2
45~64,Blank,1,0,Volunteering,Hunting tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UNITED KINGDOM,2
45~64,Alone,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,15,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Cash,Yes,2,KENYA,3
45~64,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Package Tour,Yes,Yes,No,No,No,No,No,5,0,Cash,No,2,IRELAND,3
25~44,Blank,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Credit Card,Yes,1,UNITED KINGDOM,3
1~24,Alone,0,1,Volunteering,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,UNITED KINGDOM,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,7,0,Cash,Yes,2,SWIZERLAND,3
25~44,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,43,7,Cash,No,1,POLAND,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,6,0,Credit Card,Yes,2,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,12,0,Cash,Yes,2,CANADA,4
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,1,Cash,Yes,1,UNITED STATES OF AMERICA,2
45~64,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,1,UNITED KINGDOM,3
1~24,Blank,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Cash,Yes,1,IRELAND,2
25~44,Friends/Relatives,1,1,Visiting Friends and Relatives,Cultural tourism,others,Independent,No,No,No,No,No,No,No,2,1,Cash,No,2,UNITED STATES OF AMERICA,1
1~24,Blank,1,0,Scientific and Academic,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,13,0,Cash,Yes,1,UNITED KINGDOM,1
25~44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,11,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Spouse,2,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,Yes,No,No,12,0,Cash,Yes,2,ITALY,3
25~44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,3,Cash,Yes,2,UNITED STATES OF AMERICA,4
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Cash,Yes,2,GERMANY,2
25~44,Friends/Relatives,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,10,0,Cash,Yes,4,INDIA,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,Yes,Yes,No,Yes,Yes,No,No,3,19,Cash,Yes,5,UNITED KINGDOM,3
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,Yes,6,0,Cash,Yes,1,MALAYSIA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
45~64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,0,Cash,Yes,3,FRANCE,3
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,NETHERLANDS,1
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,7,5,Cash,Yes,2,FRANCE,4
45~64,Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,Yes,7,0,Cash,Yes,3,FRANCE,3
45~64,Spouse and Children,0,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,Yes,0,O-EEU,2
45~64,Blank,0,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,7,0,Cash,Yes,0,UNITED STATES OF AMERICA,3
45~64,Blank,1,0,Leisure and Holidays,Conference tourism,"Radio, TV, Web",Package Tour,No,Yes,No,Yes,Yes,Yes,No,13,0,Cash,Yes,1,UNITED STATES OF AMERICA,3
45~64,Blank,0,1,Meetings and Conference,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,5,0,Credit Card,Yes,1,GERMANY,2
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,No,No,7,0,Cash,No,2,NETHERLANDS,2
45~64,Blank,7,2,Scientific and Academic,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,9,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,5,0,Credit Card,Yes,2,NETHERLANDS,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Credit Card,Yes,2,AUSTRALIA,3
45~64,Spouse and Children,0,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,0,UNITED STATES OF AMERICA,3
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,2,4,Cash,Yes,2,FRANCE,2
25~44,Blank,1,0,Meetings and Conference,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,14,3,Cash,Yes,1,AUSTRALIA,2
25~44,Friends/Relatives,0,2,Business,Hunting tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Credit Card,Yes,2,UNITED STATES OF AMERICA,1
25~44,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,KENYA,2
65+,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,6,0,Cash,No,2,SOUTH AFRICA,3
45~64,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Scientific and Academic,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,UNITED STATES OF AMERICA,2
45~64,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,13,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,6,0,Cash,Yes,2,UNITED STATES OF AMERICA,4
45~64,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,13,0,Cash,Yes,2,CANADA,4
45~64,Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,Cash,Yes,4,FRANCE,3
25~44,Spouse,1,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,2,UGANDA,2
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,Yes,2,FRANCE,4
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,Cash,Yes,2,UNITED STATES OF AMERICA,4
45~64,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,3,Cash,Yes,1,BELGIUM,3
45~64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,7,0,Cash,Yes,3,FRANCE,3
25~44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,EGYPT,2
